# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.8
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
30423,1,,1,,1,,1,
30424,1,,1,,8,,1,
30425,1,,1,,6,,1,
30426,1,,1,,3,,1,
30427,1,,1,,31,,5,
30428,4,,1,,1,,1,
30429,4,,1,,7,,1,
30430,1,,3,,1,,1,
30431,1,,4,,1,,3,
30432,1,,1,,1,,1,
30433,1,,1,,1,,1,
30434,1,,1,,1,,1,
30435,1,,1,,1,,1,
30436,1,,3,,4,,1,
30437,1,,1,,1,,1,
30438,1,,1,,1,,1,
30439,1,,1,,1,,1,
30440,1,,1,,1,,1,
30441,4,,1,,1,,1,
30442,1,,1,,1,,1,
30443,1,,3,,1,,3,
30444,1,,1,,1,,4,
30445,1,,3,,1,,4,
30446,3,,1,,5,,3,
30447,3,,1,,1,,3,
30448,3,,1,,15,,1,
30449,1,,1,,1,,1,
30450,1,,1,,1,,1,
30451,1,,1,,3,,3,
30452,1,,1,,1,,1,
30453,1,,1,,1,,1,
30454,1,,1,,1,,1,
30455,1,,1,,4,,1,
30456,1,,1,,3,,1,
30457,1,,1,,1,,6,
30458,1,,1,,16,,1,
30459,1,,1,,1,,1,
30460,1,,1,,1,,1,
30461,1,,8,,1,,1,
30462,1,,3,,1,,1,
30463,1,,1,,1,,1,
30464,1,,1,,1,,3,
30465,1,,1,,1,,1,
30466,1,,6,,1,,1,
30467,1,,1,,3,,1,
30468,4,,1,,4,,1,
30469,1,,1,,4,,3,
30470,1,,8,,1,,1,
30471,1,,4,,1,,1,
30472,1,,1,,1,,1,
30473,1,,4,,1,,1,
30474,1,,3,,1,,8,
30475,1,,1,,1,,1,
30476,1,,1,,1,,6,
30477,1,,1,,1,,3,
30478,4,,1,,1,,1,
30479,1,,1,,1,,1,
30480,1,,1,,1,,1,
30481,1,,1,,1,,1,
30482,1,,1,,4,,1,
30483,1,,1,,1,,1,
30484,3,,15,,1,,4,
30485,1,,1,,1,,1,
30486,8,,3,,1,,1,
30487,1,,1,,1,,1,
30488,1,,1,,1,,1,
30489,6,,1,,1,,1,
30490,1,,5,,1,,1,
30491,1,,1,,1,,1,
30492,1,,1,,1,,1,
30493,1,,1,,1,,1,
30494,1,,4,,1,,1,
30495,1,,1,,1,,1,
30496,1,,1,,1,,1,
30497,1,,1,,1,,1,
30498,1,,1,,1,,4,
30499,1,,1,,1,,3,
30500,1,,1,,1,,1,
30501,1,,1,,1,,1,
30502,1,,1,,1,,1,
30503,13,,1,,1,,1,
30504,1,,3,,1,,1,
30505,1,,1,,1,,1,
30506,1,,1,,1,,8,
30507,1,,1,,1,,1,
30508,1,,1,,1,,3,
30509,1,,3,,1,,1,
30510,1,,1,,1,,1,
30511,3,,1,,1,,1,
30512,1,,3,,1,,1,
30513,1,,1,,1,,1,
30514,1,,1,,1,,5,
30515,6,,1,,1,,1,
30516,1,,1,,1,,1,
30517,3,,1,,1,,1,
30518,1,,1,,1,,1,
30519,1,,1,,1,,1,
30520,1,,3,,8,,1,
30521,336,,1,,1,,1,
30522,1,,1,,1,,3,
30523,1,,1,,1,,4,
30524,1,,3,,1,,1,
30525,3,,3,,1,,10,
30526,1,,1,,1,,1,
30527,1,,1,,1,,76,
30528,1,,1,,1,,19,
30529,1,,1,,1,,1,
30530,1,,5,,1,,1,
30531,4,,3,,1,,1,
30532,1,,1,,1,,1,
30533,1,,1,,3,,1,
30534,1,,1,,3,,1,
30535,1,,1,,1,,3,
30536,1,,1,,1,,1,
30537,1,,1,,3,,1,
30538,1,,1,,1,,1,
30539,1,,1,,1,,1,
30540,1,,1,,1,,1,
30541,3,,1,,1,,1,
30542,4,,1,,1,,1,
30543,1,,1,,1,,6,
30544,1,,3,,1,,1,
30545,1,,1,,1,,1,
30546,1,,1,,1,,1,
30547,1,,1,,1,,1,
30548,4,,1,,1,,1,
30549,1,,3,,1,,5,
30550,1,,3,,4,,1,
30551,1,,1,,1,,3,
30552,1,,1,,4,,1,
30553,1,,4,,1,,1,
30554,1,,4,,1,,1,
30555,1,,1,,1,,4,
30556,1,,1,,1,,1,
30557,1,,1,,9,,1,
30558,7,,1,,1,,4,
30559,1,,1,,1,,1,
30560,3,,1,,1,,1,
30561,1,,1,,1,,1,
30562,3,,1,,1,,1,
30563,1,,1,,1,,14,
30564,1,,1,,1,,4,
30565,1,,1,,1,,1,
30566,1,,1,,1,,1,
30567,1,,1,,1,,1,
30568,3,,1,,1,,4,
30569,1,,1,,1,,1,
30570,1,,1,,1,,1,
30571,8,,1,,1,,1,
30572,1,,397,,1,,3,
30573,1,,1,,1,,3,
30574,6,,1,,1,,1,
30575,1,,1,,3,,1,
30576,3,,1,,1,,1,
30577,1,,1,,3,,3,
30578,1,,1,,1,,6,
30579,1,,1,,1,,1,
30580,3,,1,,1,,1,
30581,1,,1,,4,,1,
30582,1,,1,,1,,1,
30583,1,,3,,1,,1,
30584,1,,1,,1,,1,
30585,5,,1,,1,,1,
30586,1,,1,,3,,1,
30587,1,,16,,1,,8,
30588,1,,3,,3,,1,
30589,1,,1,,8,,1,
30590,1,,1,,1,,1,
30591,1,,1,,1,,1,
30592,1,,1,,3,,3,
30593,1,,18,,1,,8,
30594,1,,1,,1,,1,
30595,3,,3,,1,,1,
30596,1,,1,,1,,1,
30597,3,,3,,1,,1,
30598,1,,1,,5,,1,
30599,1,,3,,4,,3,
30600,3,,1,,1,,1,
30601,1,,1,,3,,1,
30602,1,,1,,4,,1,
30603,1,,10,,1,,1,
30604,3,,1,,1,,1,
30605,21,,1,,19,,1,
30606,1,,1,,1,,1,
30607,1,,1,,1,,1,
30608,3,,7,,1,,1,
30609,1,,3,,1,,1,
30610,1,,1,,1,,1,
30611,1,,1,,1,,8,
30612,3,,1,,1,,3,
30613,1,,1,,1,,1,
30614,1,,6,,1,,1,
30615,1,,5,,1,,1,
30616,1,,1,,3,,1,
30617,1,,1,,1,,1,
30618,1,,1,,1,,1,
30619,3,,1,,1,,1,
30620,1,,1,,1,,1,
30621,1,,1,,1,,1,
30622,1,,1,,1,,1,
30623,8,,3,,1,,4,
30624,1,,1,,1,,1,
30625,1,,1,,6,,1,
30626,5,,1,,1,,1,
30627,1,,1,,3,,3,
30628,1,,7,,1,,1,
30629,1,,1,,4,,36,
30630,1,,4,,13,,1,
30631,1,,1,,1,,4,
30632,1,,1,,1,,1,
30633,1,,1,,1,,1,
30634,1,,1,,1,,1,
30635,1,,4,,3,,1,
30636,1,,3,,1,,1,
30637,1,,1,,3,,1,
30638,1,,1,,1,,1,
30639,1,,1,,1,,1,
30640,1,,3,,1,,1,
30641,3,,3,,4,,1,
30642,1,,1,,1,,1,
30643,1,,1,,3,,4,
30644,1,,1,,1,,1,
30645,1,,1,,1,,1,
30646,1,,1,,3,,1,
30647,1,,1,,1,,1,
30648,1,,1,,1,,1,
30649,1,,1,,3,,3,
30650,5,,1,,1,,1,
30651,1,,1,,1,,1,
30652,1,,1,,1,,1,
30653,1,,1,,1,,1,
30654,1,,4,,1,,1,
30655,1,,1,,1,,1,
30656,57,,1,,1,,1,
30657,3,,1,,3,,1,
30658,3,,1,,1,,1,
30659,4,,1,,1,,1,
30660,1,,3,,1,,1,
30661,1,,1,,9,,1,
30662,1,,1,,1,,5,
30663,1,,1,,1,,1,
30664,17,,1,,1,,3,
30665,1,,1,,1,,3,
30666,3,,1,,1,,5,
30667,1,,3,,1,,1,
30668,1,,1,,3,,1,
30669,1,,1,,1,,1,
30670,1,,1,,1,,1,
30671,1,,1,,1,,1,
30672,1,,1,,1,,1,
30673,1,,3,,1,,1,
30674,3,,1,,1,,10,
30675,1,,16,,1,,1,
30676,1,,1,,1,,1,
30677,1,,1,,1,,3,
30678,1,,1,,1,,3,
30679,3,,1,,4,,1,
30680,1,,1,,1,,3,
30681,1,,1,,5,,1,
30682,1,,1,,1,,3,
30683,1,,1,,1,,1,
30684,1,,1,,1,,1,
30685,1,,1,,1,,1,
30686,1,,1,,1,,1,
30687,1,,1,,4,,1,
30688,1,,1,,1,,1,
30689,1,,1,,1,,1,
30690,6,,1,,1,,1,
30691,1,,1,,1,,1,
30692,1,,1,,1,,1,
30693,3,,1,,1,,1,
30694,1,,1,,8,,1,
30695,1,,1,,1,,1,
30696,1,,3,,1,,77,
30697,1,,1,,1,,1,
30698,1,,1,,1,,1,
30699,1,,1,,1,,1,
30700,11,,1,,3,,4,
30701,4,,1,,1,,10,
30702,1,,1,,1,,1,
30703,1,,1,,1,,5,
30704,1,,1,,14,,1,
30705,1,,1,,1,,1,
30706,1,,1,,5,,1,
30707,1,,1,,1,,1,
30708,1,,1,,1,,1,
30709,1,,1,,1,,1,
30710,3,,3,,1,,1,
30711,1,,1,,1,,1,
30712,10,,1,,1,,1,
30713,1,,1,,1,,1,
30714,3,,1,,1,,1,
30715,1,,1,,1,,1,
30716,1,,1,,1,,1,
30717,1,,1,,1,,4,
30718,1,,3,,3,,1,
30719,7,,1,,1,,1,
30720,1,,1,,1,,1,
30721,3,,1,,1,,1,
30722,1,,11,,1,,1,
30723,1,,1,,1,,3,
30724,1,,1,,1,,1,
30725,1,,1,,1,,1,
30726,1,,1,,17,,1,
30727,1,,1,,1,,3,
30728,1,,1,,1,,1,
30729,1,,1,,1,,1,
30730,1,,1,,5,,1,
30731,1,,1,,1,,1,
30732,1,,1,,1,,1,
30733,1,,1,,12,,1,
30734,1,,1,,1,,1,
30735,1,,1,,1,,3,
30736,1,,1,,6,,3,
30737,3,,1,,1,,4,
30738,1,,1,,1,,3,
30739,5,,1,,1,,1,
30740,1,,1,,1,,1,
30741,1,,1,,1,,1,
30742,1,,1,,1,,1,
30743,1,,1,,1,,1,
30744,1,,13,,1,,1,
30745,1,,3,,1,,1,
30746,1,,1,,4,,1,
30747,3,,1,,1,,1,
30748,1,,1,,1,,1,
30749,1,,1,,1,,1,
30750,1,,1,,3,,1,
30751,1,,1,,1,,1,
30752,1,,1,,4,,1,
30753,1,,3,,3,,1,
30754,1,,1,,1,,1,
30755,1,,1,,10,,1,
30756,1,,3,,1,,1,
30757,1,,11,,1,,1,
30758,1,,1,,1,,1,
30759,3,,1,,1,,1,
30760,1,,1,,1,,1,
30761,1,,3,,1,,1,
30762,1,,1,,1,,1,
30763,1,,1,,1,,1,
30764,3,,1,,1,,1,
30765,1,,1,,1,,1,
30766,3,,4,,1,,1,
30767,9,,1,,5,,317,
30768,1,,3,,1,,5,
30769,1,,1,,1,,1,
30770,1,,1,,1,,1,
30771,1,,1,,1,,1,
30772,1,,3,,3,,1,
30773,1,,1,,7,,6,
30774,1,,4,,1,,1,
30775,1,,1,,3,,1,
30776,1,,3,,1,,1,
30777,1,,4,,1,,6,
30778,3,,1,,1,,8,
30779,1,,1,,1,,1,
30780,1,,1,,1,,1,
30781,1,,1,,1,,1,
30782,4,,1,,1,,1,
30783,1,,1,,1,,1,
30784,1,,1,,1,,1,
30785,1,,1,,1,,4,
30786,1,,1,,1,,1,
30787,1,,1,,1,,1,
30788,1,,1,,5,,1,
30789,1,,1,,1,,1,
30790,1,,1,,1,,1,
30791,1,,1,,3,,3,
30792,1,,1,,1,,1,
30793,1,,3,,1,,1,
30794,1,,4,,1,,1,
30795,5,,1,,1,,1,
30796,1,,1,,1,,1,
30797,3,,1,,1,,1,
30798,7,,1,,1,,1,
30799,1,,6,,1,,3,
30800,1,,4,,1,,1,
30801,1,,1,,1,,1,
30802,1,,1,,1,,4,
30803,1,,1,,10,,1,
30804,1,,6,,1,,1,
30805,1,,1,,1,,1,
30806,1,,1,,1,,63,
30807,5,,1,,1,,1,
30808,1,,1,,1,,1,
30809,1,,1,,3,,1,
30810,1,,1,,1,,1,
30811,1,,1,,1,,1,
30812,1,,1,,3,,1,
30813,1,,1,,1,,1,
30814,1,,1,,1,,4,
30815,1,,1,,1,,1,
30816,1,,3,,1,,6,
30817,1,,1,,1,,1,
30818,3,,1,,1,,1,
30819,1,,1,,1,,3,
30820,1,,1,,1,,9,
30821,1,,1,,6,,1,
30822,1,,10,,1,,3,
30823,1,,4,,1,,1,
30824,4,,3,,4,,1,
30825,1,,28,,1,,1,
30826,1,,1,,8,,1,
30827,1,,1,,22,,1,
30828,1,,1,,1,,3,
30829,1,,1,,1,,1,
30830,1,,1,,4,,8,
30831,1,,1,,5,,1,
30832,1,,3,,1,,1,
30833,1,,6,,3,,5,
30834,4,,1,,1,,1,
30835,1,,1,,1,,40,
30836,3,,1,,1,,1,
30837,3,,1,,1,,1,
30838,1,,1,,1,,1,
30839,1,,1,,1,,1,
30840,1,,1,,1,,6,
30841,1,,1,,1,,1,
30842,1,,1,,1,,1,
30843,1,,1,,1,,1,
30844,1,,1,,3,,1,
30845,1,,1,,1,,1,
30846,1,,3,,1,,1,
30847,1,,1,,3,,1,
30848,4,,1,,1,,1,
30849,1,,1,,1,,1,
30850,1,,4,,4,,4,
30851,1,,1,,50,,3,
30852,1,,1,,1,,1,
30853,1,,1,,3,,1,
30854,1,,1,,1,,4,
30855,4,,1,,1,,1,
30856,229,,1,,1,,1,
30857,1,,1,,1,,1,
30858,1,,4,,1,,1,
30859,1,,1,,3,,1,
30860,1,,1,,1,,1,
30861,1,,1,,1,,1,
30862,1,,1,,4,,1,
30863,1,,1,,1,,8,
30864,1,,1,,1,,1,
30865,1,,3,,1,,1,
30866,3,,1,,4,,1,
30867,1,,1,,1,,1,
30868,1,,1,,1,,1,
30869,1,,1,,1,,1,
30870,1,,1,,1,,3,
30871,3,,3,,1,,4,
30872,8,,1,,1,,1,
30873,1,,1,,1,,1,
30874,1,,7,,1,,1,
30875,1,,1,,3,,1,
30876,1,,1,,1,,3,
30877,1,,1,,1,,1,
30878,1,,3,,1,,1,
30879,12,,4,,12,,1,
30880,1,,1,,1,,1,
30881,1,,3,,1,,1,
30882,1,,1,,1,,1,
30883,1,,1,,1,,1,
30884,3,,1,,1,,4,
30885,1,,1,,1,,1,
30886,1,,1,,3,,1,
30887,1,,1,,1,,1,
30888,3,,1,,1,,1,
30889,1,,1,,1,,1,
30890,1,,1,,1,,1,
30891,1,,1,,1,,1,
30892,1,,1,,1,,1,
30893,1,,1,,1,,1,
30894,1,,1,,3,,1,
30895,1,,425,,5,,1,
30896,1,,1,,1,,19,
30897,1,,1,,1,,3,
30898,1,,1,,6,,4,
30899,1,,1,,1,,5,
30900,4,,1,,1,,1,
30901,1,,1,,178,,9,
30902,1,,1,,3,,15,
30903,1,,1,,1,,1,
30904,1,,1,,1,,1,
30905,3,,1,,1,,1,
30906,1,,3,,1,,1,
30907,1,,4,,4,,1,
30908,1,,1,,1,,1,
30909,1,,1,,4,,4,
30910,1,,38,,1,,1,
30911,1,,1,,1,,1,
30912,1,,1,,1,,4,
30913,1,,1,,1,,1,
30914,1,,1,,13,,1,
30915,1,,3,,1,,1,
30916,1,,1,,1,,1,
30917,1,,1,,5,,1,
30918,1,,5,,1,,1,
30919,14,,1,,1,,8,
30920,1,,1,,1,,1,
30921,1,,1,,1,,4,
30922,1,,1,,1,,1,
30923,1,,1,,1,,1,
30924,1,,4,,1,,3,
30925,1,,1,,1,,1,
30926,3,,1,,1,,1,
30927,12,,1,,1,,1,
30928,3,,1,,1,,1,
30929,1,,4,,1,,1,
30930,1,,1,,1,,3,
30931,1,,8,,1,,7,
30932,1,,1,,1,,1,
30933,1,,1,,1,,1,
30934,1,,1,,1,,1,
30935,1,,1,,1,,12,
30936,1,,1,,1,,3,
30937,1,,54,,1,,1,
30938,1,,1,,5,,3,
30939,1,,1,,1,,3,
30940,1,,1,,1,,1,
30941,1,,1,,1,,3,
30942,1,,1,,1,,1,
30943,1,,1,,1,,1,
30944,1,,1,,1,,1,
30945,4,,6,,1,,1,
30946,1,,1,,1,,7,
30947,4,,1,,1,,1,
30948,1,,5,,3,,1,
30949,1,,6,,1,,1,
30950,1,,1,,3,,1,
30951,1,,3,,1,,1,
30952,1,,1,,1,,1,
30953,1,,1,,1,,1,
30954,1,,1,,3,,1,
30955,1,,1,,1,,1,
30956,1,,10,,1,,1,
30957,1,,1,,3,,1,
30958,1,,1,,1,,1,
30959,1,,5,,1,,3,
30960,1,,1,,1,,1,
30961,4,,1,,1,,1,
30962,1,,1,,1,,670,
30963,1,,5,,1,,1,
30964,3,,1,,1,,1,
30965,1,,1,,1,,4,
30966,6,,1,,1,,1,
30967,1,,1,,1,,1,
30968,1,,3,,1,,1,
30969,1,,1,,1,,3,
30970,3,,5,,1,,1,
30971,1,,1,,1,,87,
30972,1,,1,,1,,1,
30973,1,,1,,3,,1,
30974,1,,1,,3,,1,
30975,1,,1,,1,,1,
30976,1,,4,,1,,1,
30977,1,,1,,5,,1,
30978,1,,3,,5,,1,
30979,1,,1,,1,,1,
30980,1,,1,,3,,3,
30981,1,,1,,1,,1,
30982,3,,1,,3,,928,
30983,1,,3,,1,,3,
30984,1,,1,,73,,1,
30985,1,,4,,1,,1,
30986,1,,1,,1,,1,
30987,3,,1,,1,,1,
30988,1,,1,,1,,1,
30989,1,,1,,1,,1,
30990,1,,1,,4,,1,
30991,1,,1,,6,,6,
30992,1,,1,,1,,1,
30993,1,,1,,1,,1,
30994,1,,1,,1,,1,
30995,1,,1,,1,,1,
30996,47,,1,,1,,1,
30997,1,,1,,1,,4,
30998,1,,3,,1,,1,
30999,1,,1,,1,,1,
31000,1,,1,,1,,3,
31001,1,,1,,1,,1,
31002,215,,1,,1,,1,
31003,1,,1,,1,,1,
31004,1,,1,,1,,1,
31005,4,,1,,3,,5,
31006,1,,1,,3,,12,
31007,1,,1,,1,,3,
31008,3,,1,,1,,1,
31009,1,,3,,1,,10,
31010,1,,1,,1,,1,
31011,1,,1,,7,,5,
31012,1,,7,,1,,1,
31013,1,,1,,1,,1,
31014,1,,1,,1,,1,
31015,1,,1,,1,,3,
31016,1,,1,,1,,1,
31017,1,,1,,3,,1,
31018,1,,1,,1,,1,
31019,3,,1,,1,,44,
31020,1,,3,,1,,4,
31021,4,,15,,1,,3,
31022,1,,1,,5,,1,
31023,1,,1,,10,,1,
31024,1,,1,,1,,1,
31025,1,,1,,3,,1,
31026,1,,1,,1,,4,
31027,1,,5,,1,,1,
31028,1,,4,,1,,1,
31029,1,,1,,3,,1,
31030,1,,1,,3,,1,
31031,1,,1,,1,,4,
31032,1,,3,,1,,3,
31033,1,,1,,1,,1,
31034,1,,1,,3,,1,
31035,1,,1,,3,,1,
31036,4,,1,,1,,1,
31037,5,,1,,1,,1,
31038,1,,1,,4,,3,
31039,1,,1,,1,,1,
31040,1,,1,,1,,1,
31041,1,,7,,1,,3,
31042,1,,1,,1,,1,
31043,4,,1,,1,,1,
31044,1,,1,,1,,1,
31045,1,,1,,1,,3,
31046,1,,1,,1,,3,
31047,1,,3,,3,,3,
31048,1,,1,,1,,1,
31049,1,,1,,3,,1,
31050,1,,1,,1,,1,
31051,1,,1,,1,,1,
31052,1,,1,,1,,1,
31053,1,,1,,1,,1,
31054,1,,1,,1,,1,
31055,1,,1,,1,,13,
31056,1,,1,,1,,1,
31057,1,,1,,4,,1,
31058,1,,1,,8,,1,
31059,1,,1,,1,,1,
31060,1,,4,,5,,1,
31061,1,,1,,1,,1,
31062,1,,1,,1,,1,
31063,1,,3,,1,,3,
31064,1,,1,,3,,1,
31065,1,,1,,1,,1,
31066,1,,1,,1,,1,
31067,1,,1,,1,,6,
31068,3,,1,,1,,1,
31069,6,,1,,1,,1,
31070,1,,1,,8,,1,
31071,1,,1,,1,,1,
31072,4,,1,,7,,3,
31073,333,,1,,1,,1,
31074,9,,1,,1,,1,
31075,1,,1,,1,,5,
31076,4,,1,,1,,1,
31077,1,,1,,1,,3,
31078,1,,1,,1,,3,
31079,1,,1,,1,,4,
31080,1,,1,,4,,1,
31081,1,,1,,1,,1,
31082,1,,1,,1,,1,
31083,1,,1,,1,,1,
31084,1,,1,,3,,1,
31085,1,,6,,1,,3,
31086,1,,5,,1,,1,
31087,3,,1,,1,,1,
31088,1,,1,,1,,1,
31089,1,,1,,3,,3,
31090,1,,1,,6,,1,
31091,1,,1,,925,,1,
31092,3,,82,,1,,1,
31093,1,,1,,1,,1,
31094,1,,1,,1,,6,
31095,3,,1,,1,,1,
31096,1,,1,,7,,1,
31097,1,,3,,1,,1,
31098,1,,1,,1,,4,
31099,1,,1,,1,,1,
31100,1,,1,,1,,1,
31101,1,,1,,3,,1,
31102,3,,5,,1,,1,
31103,5,,1,,1,,5,
31104,4,,1,,1,,1,
31105,1,,4,,1,,3,
31106,4,,1,,1,,1,
31107,3,,4,,1,,4,
31108,1,,1,,1,,1,
31109,1,,1,,1,,3,
31110,1,,1,,1,,1,
31111,3,,1,,1,,1,
31112,1,,1,,1,,3,
31113,1,,1,,1,,1,
31114,1,,1,,1,,3,
31115,1,,1,,1,,1,
31116,1,,1,,1,,1,
31117,1,,1,,1,,3,
31118,3,,1,,1,,3,
31119,3,,1,,1,,4,
31120,1,,1,,1,,1,
31121,3,,3,,1,,1,
31122,1,,3,,3,,1,
31123,1,,77,,1,,1,
31124,1,,1,,8,,1,
31125,1,,1,,3,,1,
31126,1,,1,,1,,6,
31127,1,,1,,3,,1,
31128,1,,1,,1,,5,
31129,1,,1,,1,,3,
31130,1,,7,,1,,6,
31131,1,,1,,1,,1,
31132,1,,1,,1,,1,
31133,1,,1,,1,,1,
31134,1,,1,,1,,3,
31135,1,,1,,1,,1,
31136,1,,1,,1,,3,
31137,1,,3,,1,,1,
31138,1,,1,,1,,3,
31139,10,,1,,3,,1,
31140,1,,1,,10,,1,
31141,1,,1,,5,,1,
31142,1,,1,,1,,3,
31143,1,,1,,1,,1,
31144,1,,1,,3,,1,
31145,1,,3,,1,,1,
31146,1,,1,,1,,3,
31147,1,,1,,1,,1,
31148,16,,3,,1,,5,
31149,1,,1,,1,,1,
31150,1,,3,,1,,1,
31151,5,,3,,1,,1,
31152,1,,3,,1,,3,
31153,1,,1,,1,,1,
31154,6,,1,,1,,1,
31155,1,,1,,1,,1,
31156,3,,1,,4,,1,
31157,1,,1,,1,,1,
31158,1,,3,,1,,1,
31159,1,,6,,5,,4,
31160,1,,3,,3,,1,
31161,1,,1,,1,,1,
31162,1,,1,,1,,1,
31163,1,,1,,1,,3,
31164,1,,7,,1,,1,
31165,1,,4,,1,,1,
31166,1,,1,,1,,3,
31167,1,,1,,1,,3,
31168,1,,1,,1,,1,
31169,1,,1,,1,,1,
31170,3,,10,,1,,1,
31171,13,,1,,1,,1,
31172,1,,3,,1,,1,
31173,1,,1,,1,,4,
31174,1,,1,,1,,1,
31175,3,,1,,1,,1,
31176,1,,1,,7,,1,
31177,1,,1,,1,,1,
31178,1,,1,,70,,1,
31179,1,,6,,4,,1,
31180,1,,1,,1,,3,
31181,1,,4,,1,,1,
31182,3,,3,,1,,1,
31183,1,,1,,1,,1,
31184,1,,1,,1,,1,
31185,3,,3,,5,,1,
31186,1,,1,,5,,1,
31187,1,,1,,1,,1,
31188,1,,1,,6,,7,
31189,1,,1,,1,,7,
31190,1,,1,,5,,1,
31191,5,,3,,1,,1,
31192,1,,1,,1,,18,
31193,1,,1,,1,,1,
31194,1,,4,,1,,1,
31195,1,,1,,1,,1,
31196,1,,1,,1,,1,
31197,1,,1,,4,,1,
31198,1,,1,,1,,1,
31199,3,,1,,1,,3,
31200,1,,1,,1,,1,
31201,4,,1,,1,,1,
31202,3,,1,,1,,1,
31203,1,,3,,4,,1,
31204,1,,1,,1,,1,
31205,1,,1,,1,,1,
31206,1,,8,,1,,5,
31207,1,,1,,3,,1,
31208,3,,5,,3,,1,
31209,1,,1,,1,,1,
31210,1,,1,,1,,1,
31211,1,,8,,1,,1,
31212,3,,1,,1,,1,
31213,1,,7,,1,,1,
31214,1,,1,,1,,1,
31215,1,,1,,1,,1,
31216,6,,3,,1,,4,
31217,1,,1,,1,,1,
31218,1,,1,,1,,1,
31219,1,,1,,1,,1,
31220,5,,5,,1,,1,
31221,3,,1,,1,,1,
31222,1,,3,,1,,1,
31223,1,,3,,1,,1,
31224,1,,1,,3,,1,
31225,1,,1,,3,,1,
31226,1,,1,,1,,1,
31227,1,,1,,1,,4,
31228,1,,1,,1,,1,
31229,1,,1,,4,,7,
31230,1,,7,,1,,1,
31231,1,,1,,1,,1,
31232,1,,8,,1,,1,
31233,3,,4,,1,,1,
31234,1,,3,,4,,1,
31235,1,,1,,5,,1,
31236,1,,1,,27,,1,
31237,5,,1,,1,,1,
31238,50,,1,,1,,1,
31239,1,,1,,3,,3,
31240,1,,1,,1,,3,
31241,1,,1,,1,,3,
31242,1,,1,,1,,3,
31243,1,,1,,1,,1,
31244,1,,1,,1,,92,
31245,1,,11,,1,,3,
31246,1,,1,,9,,3,
31247,1,,1,,7,,1,
31248,5,,6,,1,,3,
31249,1,,1,,1,,1,
31250,1,,3,,1,,4,
31251,1,,3,,1,,1,
31252,1,,1,,1,,1,
31253,1,,4,,1,,3,
31254,1,,1,,1,,1,
31255,1,,1,,1,,1,
31256,5,,1,,8,,8,
31257,1,,4,,1,,3,
31258,1,,1,,1,,1,
31259,3,,1,,1,,1,
31260,1,,1,,4,,1,
31261,1,,1,,1,,1,
31262,3,,1,,3,,1,
31263,48,,1,,1,,8,
31264,3,,3,,3,,1,
31265,1,,1,,1,,1,
31266,3,,1,,1,,4,
31267,1,,1,,1,,1,
31268,1,,1,,1,,12,
31269,1,,1,,1,,1,
31270,1,,1,,1,,1,
31271,1,,5,,4,,9,
31272,1,,5,,1,,1,
31273,1,,1,,1,,1,
31274,1,,6,,1,,1,
31275,1,,1,,13,,1,
31276,6,,1,,1,,3,
31277,3,,1,,3,,815,
31278,1,,1,,1,,1,
31279,1,,1,,1,,1,
31280,1,,1,,1,,1,
31281,1,,3,,6,,3,
31282,1,,1,,1,,1,
31283,1,,1,,6,,1,
31284,1,,5,,1,,1,
31285,1,,4,,1,,1,
31286,20,,1,,1,,1,
31287,1,,1,,1,,3,
31288,1,,1,,1,,1,
31289,3,,4,,1,,1,
31290,1,,1,,1,,3,
31291,1,,12,,1,,3,
31292,1,,3,,1,,1,
31293,1,,1,,1,,1,
31294,1,,1,,1,,1,
31295,1,,1,,1,,3,
31296,1,,3,,1,,1,
31297,1,,9,,1,,3,
31298,1,,1,,1,,3,
31299,15,,1,,1,,1,
31300,1,,3,,1,,1,
31301,1,,1,,1,,1,
31302,1,,1,,1,,1,
31303,1,,3,,1,,1,
31304,1,,1,,1,,1,
31305,1,,1,,1,,1,
31306,1,,1,,10,,1,
31307,1,,1,,1,,4,
31308,1,,4,,1,,1,
31309,1,,1,,1,,1,
31310,1,,3,,1,,1,
31311,1,,4,,1,,1,
31312,3,,1,,1,,1,
31313,1,,1,,1,,5,
31314,5,,1,,1,,1,
31315,1,,1,,1,,1,
31316,1,,1,,3,,3,
31317,1,,1,,1,,4,
31318,1,,1,,1,,1,
31319,1,,1,,1,,1,
31320,1,,1,,1,,1,
31321,1,,1,,1,,1,
31322,1,,4,,1,,1,
31323,1,,1,,1,,5,
31324,4,,1,,1,,1,
31325,1,,1,,1,,3,
31326,1,,1,,1,,5,
31327,1,,1,,1,,1,
31328,1,,1,,3,,1,
31329,1,,1,,4,,1,
31330,1,,3,,1,,1,
31331,1,,3,,1,,1,
31332,6,,3,,3,,1,
31333,5,,1,,3,,1,
31334,1,,1,,1,,3,
31335,1,,3,,1,,1,
31336,4,,3,,1,,1,
31337,1,,1,,1,,1,
31338,9,,1,,1,,1,
31339,1,,1,,1,,1,
31340,1,,1,,1,,1,
31341,1,,1,,1,,1,
31342,1,,1,,1,,1,
31343,1,,1,,1,,1,
31344,1,,6,,3,,8,
31345,1,,1,,4,,1,
31346,1,,1,,1,,1,
31347,1,,1,,4,,1,
31348,3,,3,,3,,1,
