# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.55
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
71013,,,17,,9,,69,
71014,,,1,,1,,39,
71015,,,127,,34,,21,
71016,,,160,,9,,10,
71017,,,1,,25,,3,
71018,,,199,,1,,4,
71019,,,10,,31,,1,
71020,,,3,,9,,183,
71021,,,353,,1,,170,
71022,,,32,,32,,33,
71023,,,119,,4,,7,
71024,,,23,,1,,3,
71025,,,137,,111,,6,
71026,,,17,,7,,1,
71027,,,42,,1,,70,
71028,,,50,,1,,74,
71029,,,76,,1,,27,
71030,,,228,,27,,13,
71031,,,10,,1,,4,
71032,,,107,,5,,69,
71033,,,52,,1,,1,
71034,,,19,,11,,1,
71035,,,255,,1,,1,
71036,,,27,,63,,1,
71037,,,4,,1,,36,
71038,,,1,,6,,56,
71039,,,5,,401,,1,
71040,,,860,,1,,19,
71041,,,33,,1,,5,
71042,,,15,,1,,3,
71043,,,1,,1,,1,
71044,,,442,,11,,127,
71045,,,1,,28,,1,
71046,,,1,,155,,101,
71047,,,18,,1,,1,
71048,,,74,,1,,358,
71049,,,1,,8,,1,
71050,,,1,,1,,294,
71051,,,25,,9,,1,
71052,,,1,,20,,17,
71053,,,4,,3,,9,
71054,,,151,,83,,1,
71055,,,30,,1,,3,
71056,,,8,,123,,12,
71057,,,3,,24,,73,
71058,,,1,,1,,59,
71059,,,159,,1,,5,
71060,,,43,,101,,168,
71061,,,1,,1,,280,
71062,,,15,,22,,51,
71063,,,108,,15,,109,
71064,,,13,,147,,1,
71065,,,1,,22,,43,
71066,,,21,,1,,8,
71067,,,13,,1,,28,
71068,,,7,,1,,4,
71069,,,7,,1,,11,
71070,,,87,,4,,26,
71071,,,8,,5,,25,
71072,,,65,,1,,94,
71073,,,1,,28,,38,
71074,,,9,,9,,128,
71075,,,162,,1,,12,
71076,,,1,,119,,1,
71077,,,15,,1,,5,
71078,,,59,,1,,11,
71079,,,40,,152,,1,
71080,,,58,,1,,1,
71081,,,3,,532,,1,
71082,,,523,,14,,3,
71083,,,34,,217,,331,
71084,,,1,,12,,91,
71085,,,18,,45,,1,
71086,,,4,,1,,21,
71087,,,336,,1,,3,
71088,,,3,,1,,82,
71089,,,1,,1,,15,
71090,,,8,,14,,5,
71091,,,13,,1,,3,
71092,,,77,,1,,416,
71093,,,1,,9,,1,
71094,,,66,,12,,68,
71095,,,228,,53,,25,
71096,,,1,,1,,6,
71097,,,173,,1,,1,
71098,,,162,,30,,5,
71099,,,9,,1,,3,
71100,,,35,,1,,7,
71101,,,4,,33,,42,
71102,,,4,,1,,19,
71103,,,35,,1,,191,
71104,,,497,,1,,1,
71105,,,16,,59,,188,
71106,,,194,,22,,1,
71107,,,126,,102,,34,
71108,,,26,,1,,46,
71109,,,1,,1,,100,
71110,,,34,,11,,1,
71111,,,19,,6,,6,
71112,,,1,,6,,32,
71113,,,21,,10,,94,
71114,,,1,,9,,824,
71115,,,32,,77,,19,
71116,,,1,,3,,51,
71117,,,1,,112,,12,
71118,,,66,,308,,166,
71119,,,24,,7,,213,
71120,,,90,,1,,104,
71121,,,1,,1,,1,
71122,,,160,,4,,1,
71123,,,18,,1,,17,
71124,,,60,,1,,12,
71125,,,8,,115,,4,
71126,,,1,,12,,1,
71127,,,1,,1,,42,
71128,,,1,,4,,75,
71129,,,114,,1,,129,
71130,,,9,,73,,189,
71131,,,86,,1,,10,
71132,,,4,,183,,133,
71133,,,1,,1,,1,
71134,,,4,,34,,1,
71135,,,165,,4,,1,
71136,,,13,,142,,22,
71137,,,28,,1,,22,
71138,,,35,,41,,17,
71139,,,258,,23,,23,
71140,,,4,,7,,1,
71141,,,5,,4,,444,
71142,,,247,,4,,1,
71143,,,1,,1,,35,
71144,,,9,,1,,3,
71145,,,1,,1,,367,
71146,,,8,,12,,7,
71147,,,5,,14,,369,
71148,,,3,,1,,4,
71149,,,13,,20,,50,
71150,,,207,,69,,1,
71151,,,3,,20,,3,
71152,,,66,,62,,18,
71153,,,1,,1,,14,
71154,,,1,,5,,7,
71155,,,1,,83,,4,
71156,,,55,,4,,57,
71157,,,20,,1,,1,
71158,,,3,,31,,11,
71159,,,5,,12,,1,
71160,,,17,,3,,225,
71161,,,113,,61,,14,
71162,,,21,,4,,1,
71163,,,153,,40,,1,
71164,,,1,,3,,127,
71165,,,1,,1,,40,
71166,,,33,,1,,1,
71167,,,467,,1,,64,
71168,,,7,,1,,1,
71169,,,1,,1,,18,
71170,,,92,,28,,26,
71171,,,39,,5,,1,
71172,,,353,,135,,1,
71173,,,14,,125,,1,
71174,,,30,,20,,104,
71175,,,1,,3,,50,
71176,,,1,,15,,9,
71177,,,1,,1,,25,
71178,,,4,,35,,478,
71179,,,1,,6,,60,
71180,,,273,,13,,221,
71181,,,6,,32,,1,
71182,,,80,,1,,17,
71183,,,7,,71,,28,
71184,,,7,,1,,165,
71185,,,1,,14,,32,
71186,,,7,,240,,4,
71187,,,1,,727,,25,
71188,,,52,,4,,1,
71189,,,1,,4,,25,
71190,,,4,,48,,4,
71191,,,9,,1,,21,
71192,,,82,,72,,3,
71193,,,3,,61,,66,
71194,,,1,,3,,6,
71195,,,20,,30,,1,
71196,,,236,,55,,1,
71197,,,9,,29,,1,
71198,,,7,,199,,4,
71199,,,1,,5,,24,
71200,,,229,,4,,1,
71201,,,48,,47,,1,
71202,,,1,,11,,27,
71203,,,1,,12,,1,
71204,,,17,,39,,3,
71205,,,18,,1,,33,
71206,,,10,,1,,9,
71207,,,73,,1,,933,
71208,,,82,,5,,55,
71209,,,1,,1,,10,
71210,,,1,,24,,7,
71211,,,1,,50,,1,
71212,,,62,,185,,18,
71213,,,92,,1,,63,
71214,,,57,,104,,97,
71215,,,32,,4,,8,
71216,,,3,,56,,54,
71217,,,1,,369,,61,
71218,,,31,,1,,26,
71219,,,68,,1,,153,
71220,,,14,,3,,25,
71221,,,3,,55,,24,
71222,,,379,,3,,1,
71223,,,34,,3,,3,
71224,,,1,,107,,8,
71225,,,1,,87,,192,
71226,,,17,,13,,1,
71227,,,3,,73,,1,
71228,,,24,,4,,10,
71229,,,63,,1,,6,
71230,,,1,,59,,1,
71231,,,4,,7,,28,
71232,,,110,,1,,32,
71233,,,1,,1,,116,
71234,,,10,,1,,1,
71235,,,40,,1,,1,
71236,,,1,,109,,7,
71237,,,3,,1,,38,
71238,,,91,,21,,147,
71239,,,6,,1,,8,
71240,,,1,,17,,10,
71241,,,276,,31,,8,
71242,,,1,,55,,1,
71243,,,1,,48,,165,
71244,,,1,,48,,4,
71245,,,18,,1,,48,
71246,,,48,,1,,12,
71247,,,1,,569,,4,
71248,,,89,,1,,39,
71249,,,17,,14,,1,
71250,,,186,,120,,15,
71251,,,77,,1,,9,
71252,,,17,,66,,13,
71253,,,27,,177,,1,
71254,,,108,,47,,6,
71255,,,5,,7,,1,
71256,,,1,,6,,13,
71257,,,14,,108,,96,
71258,,,40,,3,,3,
71259,,,546,,1,,50,
71260,,,47,,96,,1,
71261,,,69,,1,,1,
71262,,,51,,1,,1,
71263,,,20,,18,,24,
71264,,,5,,1,,6,
71265,,,1,,4,,150,
71266,,,19,,1,,9,
71267,,,70,,4,,227,
71268,,,15,,3,,4,
71269,,,131,,4,,26,
71270,,,3,,4,,248,
71271,,,200,,150,,145,
71272,,,1,,4,,1,
71273,,,6,,1,,22,
71274,,,1,,1,,57,
71275,,,1,,81,,127,
71276,,,1,,29,,1,
71277,,,16,,55,,26,
71278,,,3,,220,,10,
71279,,,69,,3,,1,
71280,,,231,,32,,1,
71281,,,280,,1,,77,
71282,,,1,,42,,106,
71283,,,48,,1,,44,
71284,,,93,,4,,219,
71285,,,5,,160,,323,
71286,,,83,,1,,91,
71287,,,67,,88,,5,
71288,,,10,,19,,355,
71289,,,234,,159,,63,
71290,,,5,,43,,7,
71291,,,23,,47,,178,
71292,,,1,,6,,6,
71293,,,1,,147,,30,
71294,,,14,,4,,1,
71295,,,10,,1,,6,
71296,,,74,,6,,1,
71297,,,39,,6,,5,
71298,,,1,,1,,51,
71299,,,126,,266,,3,
71300,,,56,,4,,1,
71301,,,14,,4,,1,
71302,,,4,,3,,12,
71303,,,105,,26,,57,
71304,,,1,,5,,9,
71305,,,182,,26,,49,
71306,,,62,,5,,7,
71307,,,56,,1,,1,
71308,,,1,,1,,1,
71309,,,33,,5,,84,
71310,,,3,,3,,3,
71311,,,26,,141,,1,
71312,,,7,,12,,90,
71313,,,30,,1,,36,
71314,,,1,,1,,39,
71315,,,1,,1,,15,
71316,,,1,,99,,301,
71317,,,43,,1,,27,
71318,,,36,,25,,50,
71319,,,8,,1,,19,
71320,,,281,,48,,3,
71321,,,20,,3,,1,
71322,,,6,,285,,6,
71323,,,11,,1,,1,
71324,,,27,,297,,1,
71325,,,1,,27,,32,
71326,,,1,,1,,109,
71327,,,11,,139,,1,
71328,,,60,,1,,427,
71329,,,58,,103,,1,
71330,,,3,,1,,6,
71331,,,22,,1,,16,
71332,,,1,,1,,5,
71333,,,1,,1,,5,
71334,,,4,,32,,101,
71335,,,6,,1,,26,
71336,,,318,,1,,4,
71337,,,9,,312,,1,
71338,,,466,,39,,95,
71339,,,1,,47,,1,
71340,,,1,,1,,29,
71341,,,1,,212,,145,
71342,,,46,,10,,19,
71343,,,1,,12,,57,
71344,,,53,,8,,65,
71345,,,35,,1,,6,
71346,,,122,,3,,4,
71347,,,3,,5,,1,
71348,,,6,,1,,33,
71349,,,110,,1,,87,
71350,,,10,,3,,12,
71351,,,48,,140,,27,
71352,,,80,,3,,100,
71353,,,1,,1,,16,
71354,,,55,,125,,18,
71355,,,1,,1,,6,
71356,,,228,,1,,1,
71357,,,3,,3,,4,
71358,,,78,,1,,5,
71359,,,7,,1,,47,
71360,,,22,,44,,11,
71361,,,23,,1,,7,
71362,,,1,,13,,14,
71363,,,5,,1,,162,
71364,,,1,,1,,41,
71365,,,12,,1,,5,
71366,,,26,,54,,1,
71367,,,1,,1,,4,
71368,,,50,,1,,1,
71369,,,1,,369,,1,
71370,,,31,,95,,19,
71371,,,3,,22,,1,
71372,,,26,,3,,11,
71373,,,1,,59,,118,
71374,,,1,,15,,88,
71375,,,1,,1,,1,
71376,,,25,,1,,4,
71377,,,35,,1,,21,
71378,,,23,,1,,14,
71379,,,81,,51,,305,
71380,,,1,,19,,22,
71381,,,185,,4,,12,
71382,,,1,,1,,1,
71383,,,7,,1,,21,
71384,,,1,,1,,82,
71385,,,5,,1,,10,
71386,,,152,,1,,37,
71387,,,15,,13,,1,
71388,,,1,,327,,45,
71389,,,1,,1,,4,
71390,,,28,,3,,13,
71391,,,131,,1,,1,
71392,,,1,,1,,103,
71393,,,62,,212,,412,
71394,,,204,,8,,5,
71395,,,36,,5,,13,
71396,,,66,,61,,403,
71397,,,1,,1,,14,
71398,,,5,,1,,149,
71399,,,148,,8,,320,
71400,,,18,,5,,61,
71401,,,3,,242,,32,
71402,,,77,,30,,98,
71403,,,227,,1,,8,
71404,,,1,,1,,101,
71405,,,271,,7,,3,
71406,,,1,,9,,1,
71407,,,1,,1,,1,
71408,,,50,,153,,20,
71409,,,11,,12,,122,
71410,,,96,,11,,1,
71411,,,142,,56,,1,
71412,,,68,,1,,21,
71413,,,1,,1,,60,
71414,,,82,,1,,1,
71415,,,444,,1,,17,
71416,,,110,,1,,11,
71417,,,1,,202,,19,
71418,,,25,,1,,1,
71419,,,13,,1,,239,
71420,,,8,,1,,200,
71421,,,121,,1,,1,
71422,,,55,,1,,3,
71423,,,1,,1,,32,
71424,,,101,,31,,9,
71425,,,443,,145,,21,
71426,,,56,,3,,5,
71427,,,12,,1,,40,
71428,,,93,,58,,996,
71429,,,1,,22,,9,
71430,,,44,,3,,11,
71431,,,7,,1,,179,
71432,,,51,,142,,375,
71433,,,1,,47,,1,
71434,,,114,,4,,1,
71435,,,30,,50,,3,
71436,,,107,,235,,11,
71437,,,142,,3,,42,
71438,,,1,,3,,81,
71439,,,1,,1,,267,
71440,,,1,,7,,10,
71441,,,20,,1,,27,
71442,,,16,,39,,9,
71443,,,26,,1,,7,
71444,,,163,,1,,9,
71445,,,3,,1,,14,
71446,,,307,,1,,191,
71447,,,1,,94,,3,
71448,,,1,,124,,1,
71449,,,21,,1,,3,
71450,,,3,,1,,240,
71451,,,3,,1,,14,
71452,,,17,,1,,1,
71453,,,111,,1,,1,
71454,,,1,,1,,5,
71455,,,13,,1,,22,
71456,,,69,,786,,13,
71457,,,1,,1,,29,
71458,,,12,,5,,3,
71459,,,44,,7,,517,
71460,,,10,,1,,1,
71461,,,876,,1,,1,
71462,,,99,,80,,24,
71463,,,1,,1,,13,
71464,,,1,,5,,1,
71465,,,4,,1,,1,
71466,,,36,,1,,4,
71467,,,1,,135,,6,
71468,,,5,,68,,68,
71469,,,757,,1,,20,
71470,,,12,,3,,3,
71471,,,1,,61,,16,
71472,,,6,,7,,5,
71473,,,6,,1,,1,
71474,,,6,,47,,4,
71475,,,109,,51,,732,
71476,,,8,,95,,7,
71477,,,83,,390,,1,
71478,,,1,,41,,123,
71479,,,12,,1,,76,
71480,,,1,,511,,23,
71481,,,1,,218,,122,
71482,,,1,,1,,1,
71483,,,3,,6,,49,
71484,,,1,,67,,1,
71485,,,1,,150,,1,
71486,,,3,,8,,649,
71487,,,5,,1,,30,
71488,,,48,,6,,260,
71489,,,1,,23,,40,
71490,,,527,,498,,46,
71491,,,7,,9,,78,
71492,,,95,,1,,130,
71493,,,1,,1,,14,
71494,,,20,,107,,1,
71495,,,45,,1,,1,
71496,,,10,,1,,6,
71497,,,35,,1,,33,
71498,,,57,,1,,1,
71499,,,1,,1,,22,
71500,,,38,,16,,8,
71501,,,1,,14,,5,
71502,,,13,,1,,1,
71503,,,1,,18,,32,
71504,,,37,,3,,4,
71505,,,1,,3,,5,
71506,,,4,,73,,4,
71507,,,306,,1,,1,
71508,,,1,,5,,1,
71509,,,27,,3,,5,
71510,,,1,,161,,4,
71511,,,1,,7,,1,
71512,,,15,,65,,16,
71513,,,69,,1,,7,
71514,,,1,,7,,1,
71515,,,82,,454,,5,
71516,,,19,,1,,1,
71517,,,40,,3,,5,
71518,,,40,,10,,60,
71519,,,3,,33,,9,
71520,,,83,,46,,17,
71521,,,506,,8,,51,
71522,,,14,,1,,43,
71523,,,6,,8,,19,
71524,,,150,,20,,93,
71525,,,87,,5,,5,
71526,,,1,,4,,308,
71527,,,1,,49,,321,
71528,,,1,,355,,1,
71529,,,4,,1,,57,
71530,,,141,,6,,28,
71531,,,508,,211,,1,
71532,,,1,,18,,64,
71533,,,71,,7,,23,
71534,,,38,,74,,1,
71535,,,5,,1,,48,
71536,,,4,,1,,384,
71537,,,1,,231,,4,
71538,,,16,,1,,430,
71539,,,4,,1,,1,
71540,,,16,,6,,1,
71541,,,18,,83,,20,
71542,,,20,,1,,210,
71543,,,158,,1,,1,
71544,,,1,,295,,1,
71545,,,1,,39,,1,
71546,,,149,,1,,64,
71547,,,119,,1,,62,
71548,,,4,,7,,19,
71549,,,511,,1,,10,
71550,,,104,,12,,25,
71551,,,9,,1,,26,
71552,,,1,,6,,111,
71553,,,1,,1,,1,
71554,,,1,,226,,4,
71555,,,1,,28,,6,
71556,,,1,,1,,131,
71557,,,1,,1,,16,
71558,,,7,,24,,3,
71559,,,3,,43,,51,
71560,,,35,,3,,1,
71561,,,15,,3,,203,
71562,,,1,,15,,3,
71563,,,9,,1,,29,
71564,,,35,,1,,1,
71565,,,32,,182,,1,
71566,,,3,,7,,6,
71567,,,56,,1,,80,
71568,,,3,,18,,11,
71569,,,64,,7,,1,
71570,,,1,,4,,152,
71571,,,8,,6,,15,
71572,,,53,,4,,1,
71573,,,617,,1,,18,
71574,,,47,,6,,4,
71575,,,1,,1,,106,
71576,,,8,,1,,1,
71577,,,1,,1,,1,
71578,,,1,,215,,16,
71579,,,1,,1,,3,
71580,,,1,,49,,185,
71581,,,7,,1,,23,
71582,,,1,,1,,1,
71583,,,1,,28,,179,
71584,,,213,,6,,4,
71585,,,1,,207,,3,
71586,,,8,,1,,186,
71587,,,297,,13,,21,
71588,,,1,,49,,1,
71589,,,38,,1,,26,
71590,,,206,,12,,529,
71591,,,41,,16,,216,
71592,,,97,,12,,93,
71593,,,75,,1,,111,
71594,,,6,,21,,1,
71595,,,13,,30,,1,
71596,,,14,,9,,101,
71597,,,43,,3,,5,
71598,,,188,,12,,5,
71599,,,25,,164,,9,
71600,,,1,,4,,42,
71601,,,416,,122,,1,
71602,,,1,,9,,248,
71603,,,3,,1,,113,
71604,,,161,,1,,5,
71605,,,146,,1,,55,
71606,,,8,,1,,80,
71607,,,71,,184,,138,
71608,,,444,,7,,447,
71609,,,17,,1,,39,
71610,,,1,,27,,11,
71611,,,97,,1,,5,
71612,,,14,,16,,42,
71613,,,1,,1,,11,
71614,,,115,,31,,1,
71615,,,9,,1,,70,
71616,,,1,,29,,1,
71617,,,33,,21,,7,
71618,,,6,,9,,1,
71619,,,714,,47,,1,
71620,,,5,,1,,1,
71621,,,24,,1,,36,
71622,,,1,,5,,14,
71623,,,148,,13,,82,
71624,,,1,,1,,9,
71625,,,1,,136,,65,
71626,,,58,,127,,1,
71627,,,92,,1,,3,
71628,,,22,,1,,8,
71629,,,1,,111,,1,
71630,,,18,,4,,4,
71631,,,92,,4,,7,
71632,,,39,,1,,15,
71633,,,84,,10,,1,
71634,,,4,,18,,3,
71635,,,67,,11,,4,
71636,,,7,,1,,35,
71637,,,1,,180,,32,
71638,,,1,,1,,5,
71639,,,449,,1,,1,
71640,,,1,,110,,1,
71641,,,7,,3,,4,
71642,,,1,,13,,1,
71643,,,1,,1,,4,
71644,,,30,,1,,5,
71645,,,67,,3,,1,
71646,,,1,,1,,1,
71647,,,69,,1,,355,
71648,,,47,,16,,39,
71649,,,1,,36,,7,
71650,,,84,,1,,185,
71651,,,38,,5,,6,
71652,,,3,,21,,1,
71653,,,7,,1,,1,
71654,,,54,,1,,869,
71655,,,17,,5,,36,
71656,,,25,,7,,14,
71657,,,1,,1,,9,
71658,,,13,,8,,4,
71659,,,1,,8,,158,
71660,,,77,,32,,1,
71661,,,114,,9,,69,
71662,,,11,,215,,1,
71663,,,37,,1,,46,
71664,,,158,,91,,5,
71665,,,1,,1,,42,
71666,,,13,,5,,1,
71667,,,1,,26,,7,
71668,,,1,,11,,1,
71669,,,77,,4,,17,
71670,,,3,,1,,108,
71671,,,63,,13,,3,
71672,,,11,,1,,9,
71673,,,19,,3,,1,
71674,,,13,,1,,3,
71675,,,43,,142,,1,
71676,,,20,,1,,62,
71677,,,761,,17,,94,
71678,,,67,,135,,9,
71679,,,72,,1,,18,
71680,,,7,,14,,38,
71681,,,1,,8,,1,
71682,,,114,,5,,4,
71683,,,16,,1,,1,
71684,,,11,,101,,233,
71685,,,1,,1,,42,
71686,,,165,,3,,1,
71687,,,63,,47,,283,
71688,,,1,,1,,1,
71689,,,1,,100,,8,
71690,,,321,,1,,22,
71691,,,3,,17,,3,
71692,,,553,,6,,1,
71693,,,414,,147,,71,
71694,,,15,,17,,21,
71695,,,8,,1,,1,
71696,,,228,,6,,1,
71697,,,114,,253,,1,
71698,,,48,,1,,1,
71699,,,1,,1,,1,
71700,,,8,,1,,37,
71701,,,45,,1,,3,
71702,,,5,,50,,218,
71703,,,25,,11,,197,
71704,,,5,,668,,1,
71705,,,6,,1,,41,
71706,,,1,,177,,114,
71707,,,1,,18,,16,
71708,,,6,,1,,24,
71709,,,27,,18,,7,
71710,,,7,,23,,96,
71711,,,107,,7,,56,
71712,,,21,,1,,7,
71713,,,42,,80,,1,
71714,,,37,,8,,8,
71715,,,147,,1,,10,
71716,,,773,,1,,3,
71717,,,58,,32,,1,
71718,,,33,,29,,30,
71719,,,1,,26,,1,
71720,,,83,,5,,1,
71721,,,3,,138,,503,
71722,,,7,,8,,24,
71723,,,1,,1,,1,
71724,,,17,,229,,3,
71725,,,102,,1,,57,
71726,,,1,,42,,3,
71727,,,8,,3,,18,
71728,,,9,,1,,5,
71729,,,1,,14,,188,
71730,,,36,,6,,4,
71731,,,22,,13,,1,
71732,,,3,,1,,214,
71733,,,6,,1,,39,
71734,,,1,,1,,52,
71735,,,12,,25,,4,
71736,,,53,,107,,5,
71737,,,367,,1,,6,
71738,,,1,,56,,90,
71739,,,24,,4,,10,
71740,,,1,,14,,18,
71741,,,1,,38,,5,
71742,,,1,,1,,1,
71743,,,14,,5,,198,
71744,,,1,,55,,1,
71745,,,6,,35,,17,
71746,,,5,,3,,1,
71747,,,627,,14,,43,
71748,,,3,,147,,65,
71749,,,47,,1,,122,
71750,,,1,,1,,29,
71751,,,66,,62,,251,
71752,,,24,,99,,1,
71753,,,1,,22,,274,
71754,,,134,,42,,61,
71755,,,92,,31,,3,
71756,,,12,,1,,5,
71757,,,4,,1,,4,
71758,,,1,,1,,1,
71759,,,24,,50,,40,
71760,,,54,,1,,176,
71761,,,6,,13,,305,
71762,,,46,,7,,43,
71763,,,8,,1,,1,
71764,,,1,,1,,23,
71765,,,31,,1,,3,
71766,,,26,,81,,1,
71767,,,42,,4,,1,
71768,,,47,,1,,9,
71769,,,41,,17,,22,
71770,,,57,,1,,14,
71771,,,8,,41,,5,
71772,,,132,,113,,99,
71773,,,3,,3,,7,
71774,,,1,,5,,87,
71775,,,50,,1,,379,
71776,,,728,,5,,5,
71777,,,9,,3,,179,
71778,,,77,,5,,1,
71779,,,20,,78,,182,
71780,,,49,,434,,38,
71781,,,1,,3,,3,
71782,,,44,,3,,97,
71783,,,1,,1,,36,
71784,,,5,,21,,12,
71785,,,5,,3,,27,
71786,,,1,,34,,464,
71787,,,82,,14,,35,
71788,,,134,,1,,5,
71789,,,6,,15,,386,
71790,,,32,,23,,3,
71791,,,7,,1,,20,
71792,,,1,,32,,25,
71793,,,564,,151,,1,
71794,,,291,,1,,10,
71795,,,1,,6,,10,
71796,,,130,,1,,287,
71797,,,4,,1,,8,
71798,,,1,,1,,3,
71799,,,6,,35,,4,
71800,,,34,,17,,13,
71801,,,1,,1,,141,
71802,,,374,,8,,301,
71803,,,3,,1,,34,
71804,,,6,,33,,30,
71805,,,97,,20,,28,
71806,,,31,,45,,3,
71807,,,1,,1,,7,
71808,,,6,,1,,26,
71809,,,58,,117,,204,
71810,,,3,,1,,53,
71811,,,5,,11,,33,
71812,,,373,,1,,3,
71813,,,29,,1,,17,
71814,,,1,,1,,82,
71815,,,1,,36,,3,
71816,,,3,,1,,51,
71817,,,10,,1,,18,
71818,,,512,,13,,152,
71819,,,4,,37,,87,
71820,,,4,,1,,1,
71821,,,9,,16,,34,
71822,,,4,,18,,58,
71823,,,1,,38,,1,
71824,,,60,,12,,66,
71825,,,4,,1,,36,
71826,,,52,,75,,97,
71827,,,25,,1,,103,
71828,,,14,,43,,1,
71829,,,52,,1,,1,
71830,,,58,,1,,1,
71831,,,1,,16,,36,
71832,,,9,,1,,3,
71833,,,3,,68,,9,
71834,,,16,,46,,1,
71835,,,12,,377,,1,
71836,,,1,,1,,86,
71837,,,1,,1,,282,
71838,,,1,,6,,7,
71839,,,43,,27,,711,
71840,,,1,,1,,3,
71841,,,18,,1,,8,
71842,,,1,,118,,20,
71843,,,220,,104,,5,
71844,,,21,,1,,4,
71845,,,1,,39,,233,
71846,,,1,,14,,1,
71847,,,43,,1,,1,
71848,,,1,,1,,3,
71849,,,1,,1,,1,
71850,,,3,,1,,7,
71851,,,1,,1,,3,
71852,,,1,,1,,285,
71853,,,432,,159,,1,
71854,,,1,,1,,13,
71855,,,11,,3,,5,
71856,,,3,,402,,59,
71857,,,16,,5,,58,
71858,,,32,,1,,15,
71859,,,13,,1,,21,
71860,,,44,,3,,1,
71861,,,54,,1,,537,
71862,,,88,,3,,134,
71863,,,1,,1,,6,
71864,,,33,,31,,7,
71865,,,204,,1,,294,
71866,,,13,,41,,1,
71867,,,1,,10,,29,
71868,,,8,,1,,4,
71869,,,36,,73,,28,
71870,,,331,,98,,60,
71871,,,1,,1,,124,
71872,,,15,,5,,78,
71873,,,23,,1,,7,
71874,,,1,,65,,110,
71875,,,435,,468,,10,
71876,,,3,,1,,105,
71877,,,3,,3,,6,
71878,,,15,,1,,15,
71879,,,109,,1,,85,
71880,,,1,,23,,1,
71881,,,199,,19,,19,
71882,,,1,,139,,451,
71883,,,1,,3,,1,
71884,,,10,,1,,26,
71885,,,67,,1,,15,
71886,,,1,,353,,5,
71887,,,4,,1,,3,
71888,,,31,,1,,13,
71889,,,43,,1,,1,
71890,,,94,,7,,1,
71891,,,6,,3,,23,
71892,,,22,,24,,35,
71893,,,3,,28,,1,
71894,,,15,,1,,185,
71895,,,46,,1,,1,
71896,,,167,,12,,142,
71897,,,54,,14,,72,
71898,,,1,,76,,208,
71899,,,19,,1,,94,
71900,,,83,,26,,24,
71901,,,16,,1,,237,
71902,,,8,,64,,35,
71903,,,1,,3,,50,
71904,,,36,,40,,1,
71905,,,44,,5,,10,
71906,,,9,,247,,1,
71907,,,11,,1,,225,
71908,,,80,,4,,211,
71909,,,1,,54,,1,
71910,,,3,,1,,39,
71911,,,82,,44,,1,
71912,,,41,,104,,203,
71913,,,1,,1,,77,
71914,,,1,,3,,1,
71915,,,357,,5,,57,
71916,,,5,,12,,21,
71917,,,10,,59,,547,
71918,,,4,,5,,1,
71919,,,41,,7,,207,
71920,,,3,,1,,1,
71921,,,6,,1,,78,
71922,,,1,,6,,49,
71923,,,126,,18,,10,
71924,,,3,,1,,45,
71925,,,41,,1,,4,
71926,,,68,,48,,1,
71927,,,4,,1,,73,
71928,,,19,,96,,614,
71929,,,73,,69,,110,
71930,,,75,,1,,1,
71931,,,1,,3,,5,
71932,,,15,,1,,1,
71933,,,72,,8,,1,
71934,,,166,,1,,31,
71935,,,53,,1,,33,
71936,,,21,,181,,332,
71937,,,1,,19,,1,
71938,,,90,,4,,7,
71939,,,1,,38,,1,
71940,,,7,,159,,15,
71941,,,5,,3,,137,
71942,,,1,,8,,18,
71943,,,6,,3,,161,
71944,,,1,,4,,177,
71945,,,51,,1,,1,
71946,,,1,,97,,11,
71947,,,181,,1,,1,
71948,,,1,,4,,8,
71949,,,41,,122,,44,
71950,,,9,,436,,5,
71951,,,41,,1,,1,
71952,,,96,,128,,33,
71953,,,81,,268,,13,
71954,,,3,,1,,1,
71955,,,16,,7,,1,
71956,,,14,,104,,50,
71957,,,83,,1,,46,
71958,,,4,,1,,8,
71959,,,1,,21,,210,
71960,,,32,,1,,4,
71961,,,1,,1,,121,
71962,,,12,,1,,8,
71963,,,165,,26,,16,
71964,,,118,,1,,164,
71965,,,112,,1,,35,
71966,,,12,,40,,46,
71967,,,118,,54,,5,
71968,,,1,,1,,217,
71969,,,11,,296,,1,
71970,,,31,,19,,111,
71971,,,50,,23,,5,
71972,,,224,,1,,1,
71973,,,1,,11,,10,
71974,,,13,,6,,1,
71975,,,82,,4,,1,
71976,,,32,,4,,10,
71977,,,1,,1,,1,
71978,,,1,,4,,1,
71979,,,1,,15,,4,
71980,,,1,,1,,50,
71981,,,9,,1,,151,
71982,,,1,,101,,39,
71983,,,284,,17,,256,
71984,,,21,,1,,25,
71985,,,1,,13,,1,
71986,,,1,,7,,36,
71987,,,11,,5,,110,
71988,,,70,,4,,7,
71989,,,30,,3,,42,
71990,,,47,,1,,110,
71991,,,191,,12,,1,
71992,,,9,,15,,12,
71993,,,21,,9,,16,
71994,,,101,,1,,60,
71995,,,18,,123,,46,
71996,,,82,,88,,1,
71997,,,26,,13,,1,
71998,,,92,,10,,16,
71999,,,56,,262,,53,
72000,,,54,,12,,887,
72001,,,93,,18,,81,
72002,,,28,,1,,1,
72003,,,1,,1,,116,
72004,,,377,,16,,3,
