# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.6
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
43930,3,,1,,43,,17,
43931,1,,1,,5,,5,
43932,1,,27,,1,,1,
43933,1,,1,,1,,13,
43934,1,,1,,3,,9,
43935,1,,1,,1,,1,
43936,1,,52,,1,,12,
43937,1,,4,,1,,40,
43938,3,,4,,7,,11,
43939,1,,1,,10,,39,
43940,1,,123,,7,,10,
43941,9,,39,,5,,37,
43942,1,,5,,3,,1,
43943,1,,20,,3,,33,
43944,1,,3,,1,,55,
43945,18,,1,,1,,11,
43946,1,,53,,19,,27,
43947,1,,9,,1,,13,
43948,10,,8,,5,,1,
43949,3,,4,,10,,56,
43950,5,,7,,4,,1,
43951,1,,23,,1,,1,
43952,4,,1,,13,,57,
43953,5,,1,,3,,5,
43954,1,,13,,1,,1,
43955,3,,36,,7,,1,
43956,16,,4,,1,,3,
43957,5,,1,,1,,1,
43958,1,,1,,4,,1,
43959,5,,7,,1,,1,
43960,1,,13,,1,,1,
43961,1,,1,,1,,37,
43962,1,,1,,35,,1,
43963,12,,1,,1,,30,
43964,1,,1,,1,,14,
43965,5,,1,,1,,25,
43966,1,,1,,1,,1,
43967,1,,79,,1,,7,
43968,1,,1,,4,,12,
43969,1,,1,,1,,6,
43970,1,,1,,1,,3,
43971,1,,6,,1,,12,
43972,4,,1,,1,,22,
43973,24,,85,,91,,106,
43974,1,,6,,4,,1,
43975,10,,19,,4,,8,
43976,7,,8,,1,,6,
43977,1,,1,,1,,1,
43978,1,,1,,1,,1,
43979,10,,4,,122,,1,
43980,9,,78,,4,,1,
43981,1,,8,,1,,1,
43982,1,,60,,5,,59,
43983,9,,157,,6,,1,
43984,14,,4,,4,,1,
43985,4,,1,,50,,1,
43986,1,,67,,9,,1,
43987,4,,68,,17,,1,
43988,1,,1,,6,,1,
43989,1,,1,,1,,9,
43990,3,,6,,47,,28,
43991,15,,1,,6,,405,
43992,13,,51,,3,,47,
43993,1,,9,,3,,11,
43994,1,,4,,1,,3,
43995,1,,3,,9,,108,
43996,1,,1,,19,,1,
43997,207,,7,,5,,5,
43998,1,,18,,1,,3,
43999,1,,78,,1,,11,
44000,1,,1,,13,,17,
44001,5,,1,,8,,70,
44002,1,,35,,1,,5,
44003,1,,1,,4,,15,
44004,1,,11,,1,,108,
44005,24,,1,,3,,4,
44006,4,,35,,1,,10,
44007,1,,4,,1,,1,
44008,39,,1,,1,,73,
44009,1,,15,,9,,29,
44010,6,,1,,1,,1,
44011,1,,28,,15,,1,
44012,1,,13,,6,,10,
44013,4,,26,,4,,9,
44014,3,,35,,37,,147,
44015,58,,1,,5,,4,
44016,1,,9,,1,,1,
44017,1,,9,,1,,14,
44018,1,,3,,12,,5,
44019,1,,1,,1,,56,
44020,36,,1,,12,,3,
44021,48,,1,,1,,6,
44022,1,,10,,7,,1,
44023,5,,1,,4,,8,
44024,1,,4,,1,,47,
44025,1,,4,,1,,18,
44026,7,,34,,1,,6,
44027,1,,56,,1,,1,
44028,5,,1,,1,,1,
44029,5,,4,,1,,4,
44030,1,,3,,33,,1,
44031,3,,3,,4,,5,
44032,18,,1,,1,,1,
44033,1,,1,,4,,4,
44034,1,,1,,9,,22,
44035,1,,22,,25,,1,
44036,1,,8,,13,,11,
44037,31,,31,,3,,86,
44038,12,,24,,1,,12,
44039,7,,69,,5,,77,
44040,1,,51,,1,,7,
44041,71,,53,,1,,1,
44042,1,,1,,1,,5,
44043,1,,1,,6,,1,
44044,4,,45,,3,,26,
44045,1,,1,,3,,7,
44046,1,,4,,1,,1,
44047,10,,18,,8,,1,
44048,1,,10,,3,,1,
44049,1,,1,,1,,42,
44050,1,,16,,5,,34,
44051,5,,42,,5,,424,
44052,1,,3,,19,,3,
44053,126,,4,,1,,12,
44054,7,,9,,1,,3,
44055,13,,1,,1,,14,
44056,1,,6,,3,,1,
44057,1,,17,,96,,8,
44058,1,,3,,1,,32,
44059,18,,1,,18,,5,
44060,1,,4,,1,,1,
44061,3,,1,,1,,4,
44062,1,,68,,1,,28,
44063,1,,3,,1,,1,
44064,1,,1,,12,,18,
44065,1,,3,,1,,114,
44066,1,,6,,1,,1,
44067,5,,1,,1,,1,
44068,1,,1,,1,,3,
44069,1,,7,,11,,12,
44070,6,,5,,25,,3,
44071,5,,7,,10,,3,
44072,21,,1,,1,,1,
44073,1,,5,,1,,13,
44074,5,,54,,4,,63,
44075,81,,4,,3,,8,
44076,10,,1,,50,,1,
44077,1,,3,,1,,1,
44078,1,,1,,20,,1,
44079,1,,1,,1,,1,
44080,1,,14,,1,,409,
44081,6,,9,,24,,196,
44082,1,,1,,9,,39,
44083,1,,5,,22,,1,
44084,6,,37,,14,,33,
44085,1,,23,,1,,1,
44086,7,,17,,1,,35,
44087,7,,3,,1,,1,
44088,1,,3,,23,,1,
44089,1,,6,,3,,1,
44090,3,,5,,1,,3,
44091,3,,35,,21,,8,
44092,1,,1,,34,,7,
44093,10,,1,,17,,1,
44094,4,,34,,7,,1,
44095,1,,1,,10,,4,
44096,4,,11,,1,,75,
44097,1,,3,,15,,1,
44098,1,,1,,3,,35,
44099,1,,1,,9,,1,
44100,1,,1,,1,,1,
44101,9,,11,,1,,53,
44102,1,,6,,3,,18,
44103,8,,1,,3,,10,
44104,1,,10,,10,,10,
44105,3,,4,,3,,33,
44106,1,,1,,19,,3,
44107,52,,1,,27,,54,
44108,1,,1,,14,,22,
44109,4,,18,,3,,1,
44110,1,,130,,19,,24,
44111,1,,7,,10,,7,
44112,1,,7,,529,,7,
44113,3,,1,,50,,1,
44114,1,,66,,7,,1,
44115,1,,17,,7,,16,
44116,3,,1,,1,,1,
44117,1,,1,,1,,7,
44118,3,,29,,1,,38,
44119,1,,98,,1,,1,
44120,1,,1,,91,,20,
44121,1,,6,,1,,1,
44122,7,,54,,9,,1,
44123,1,,22,,8,,17,
44124,1,,38,,1,,3,
44125,52,,1,,31,,1,
44126,21,,16,,1,,3,
44127,17,,1,,3,,1,
44128,3,,1,,3,,8,
44129,1,,4,,3,,1,
44130,1,,1,,1,,22,
44131,1,,52,,4,,8,
44132,1,,1,,6,,3,
44133,1,,28,,1,,1,
44134,1,,1,,27,,18,
44135,12,,4,,19,,1,
44136,1,,12,,1,,13,
44137,1,,4,,1,,1,
44138,1,,382,,11,,1,
44139,21,,1,,94,,93,
44140,4,,34,,3,,1,
44141,3,,59,,1,,1,
44142,4,,1,,10,,6,
44143,4,,49,,1,,8,
44144,1,,17,,1,,5,
44145,13,,1,,1,,14,
44146,1,,5,,1,,9,
44147,9,,29,,8,,11,
44148,1,,39,,18,,6,
44149,1,,72,,1,,6,
44150,1,,24,,3,,19,
44151,1,,1,,7,,1,
44152,1,,1,,1,,6,
44153,3,,27,,30,,14,
44154,1,,8,,1,,7,
44155,1,,1,,3,,11,
44156,1,,1,,1,,29,
44157,1,,93,,9,,14,
44158,1,,1,,1,,8,
44159,1,,74,,1,,75,
44160,31,,4,,31,,1,
44161,52,,138,,1,,1,
44162,7,,10,,27,,1,
44163,1,,1,,1,,10,
44164,27,,1,,6,,1,
44165,4,,18,,4,,56,
44166,1,,13,,9,,1,
44167,4,,1,,1,,1,
44168,1,,1,,4,,37,
44169,3,,8,,1,,1,
44170,8,,7,,25,,3,
44171,4,,25,,1,,1,
44172,1,,4,,1,,3,
44173,1,,3,,52,,7,
44174,1,,1,,1,,12,
44175,1,,11,,9,,82,
44176,1,,8,,16,,35,
44177,4,,41,,15,,3,
44178,3,,8,,12,,1,
44179,5,,6,,5,,37,
44180,3,,1,,25,,15,
44181,3,,1,,4,,45,
44182,17,,1,,1,,1,
44183,7,,7,,43,,21,
44184,47,,1,,3,,1,
44185,1,,8,,70,,9,
44186,3,,16,,1,,15,
44187,1,,14,,15,,27,
44188,1,,4,,17,,1,
44189,8,,1,,5,,1,
44190,1,,1,,54,,147,
44191,3,,1,,6,,1,
44192,7,,1,,3,,28,
44193,1,,38,,3,,5,
44194,1,,16,,29,,1,
44195,1,,4,,1,,1,
44196,8,,1,,31,,118,
44197,1,,3,,1,,1,
44198,6,,1,,3,,9,
44199,13,,6,,21,,1,
44200,1,,8,,1,,6,
44201,4,,5,,1,,11,
44202,1,,1,,1,,1,
44203,1,,4,,3,,1,
44204,4,,6,,3,,4,
44205,3,,3,,1,,1,
44206,1,,1,,1,,3,
44207,1,,11,,1,,3,
44208,15,,3,,1,,15,
44209,5,,1,,6,,1,
44210,1,,1,,16,,63,
44211,16,,8,,1,,3,
44212,1,,1,,59,,3,
44213,1,,11,,4,,20,
44214,1,,1,,6,,1,
44215,1,,1,,3,,14,
44216,1,,12,,1,,3,
44217,140,,19,,1,,1,
44218,1,,15,,1,,1,
44219,1,,3,,98,,47,
44220,1,,1,,1,,1,
44221,3,,4,,48,,26,
44222,1,,3,,1,,5,
44223,6,,4,,1,,1,
44224,1,,1,,1,,1,
44225,1,,406,,3,,23,
44226,23,,139,,1,,1,
44227,1,,43,,32,,1,
44228,457,,11,,28,,8,
44229,1,,8,,57,,10,
44230,35,,1,,11,,1,
44231,6,,1,,1,,103,
44232,14,,4,,1,,3,
44233,1,,1,,1,,1,
44234,1,,3,,15,,47,
44235,1,,1,,4,,1,
44236,1,,116,,1,,11,
44237,1,,34,,29,,64,
44238,1,,6,,16,,6,
44239,1,,176,,11,,6,
44240,5,,29,,1,,28,
44241,1,,5,,1,,20,
44242,1,,3,,1,,1,
44243,1,,1,,37,,1,
44244,3,,1,,1,,8,
44245,6,,9,,1,,8,
44246,1,,1,,5,,1,
44247,1,,5,,6,,1,
44248,1,,19,,1,,1,
44249,1,,32,,1,,79,
44250,1,,5,,1,,1,
44251,1,,1,,1,,1,
44252,1,,3,,1,,15,
44253,1,,4,,1,,41,
44254,1,,1,,77,,22,
44255,5,,48,,1,,105,
44256,6,,3,,4,,1,
44257,1,,18,,88,,4,
44258,1,,6,,5,,1,
44259,1,,9,,5,,41,
44260,14,,8,,4,,1,
44261,1,,55,,1,,3,
44262,34,,3,,20,,3,
44263,1,,51,,1,,24,
44264,46,,20,,3,,16,
44265,3,,4,,1,,11,
44266,7,,74,,1,,4,
44267,1,,1,,1,,14,
44268,1,,5,,1,,5,
44269,1,,29,,3,,35,
44270,1,,21,,7,,1,
44271,1,,3,,1,,1,
44272,3,,68,,1,,8,
44273,1,,18,,5,,15,
44274,43,,7,,6,,26,
44275,3,,19,,1,,1,
44276,18,,1,,1,,1,
44277,35,,13,,17,,12,
44278,80,,1,,24,,16,
44279,1,,9,,1,,83,
44280,1,,66,,1,,23,
44281,1,,1,,3,,1,
44282,1,,8,,1,,1,
44283,8,,1,,22,,21,
44284,1,,20,,40,,18,
44285,3,,1,,1,,3,
44286,1,,12,,39,,8,
44287,1,,1,,5,,13,
44288,24,,3,,1,,12,
44289,8,,8,,1,,15,
44290,8,,1,,48,,23,
44291,1,,6,,5,,5,
44292,4,,1,,1,,48,
44293,3,,1,,10,,1,
44294,6,,23,,14,,8,
44295,1,,6,,1,,82,
44296,1,,1,,10,,5,
44297,1,,8,,1,,3,
44298,1,,1,,1,,7,
44299,4,,21,,1,,1,
44300,5,,1,,1,,3,
44301,6,,14,,116,,8,
44302,5,,6,,3,,3,
44303,1,,10,,4,,1,
44304,12,,5,,4,,17,
44305,10,,3,,1,,16,
44306,1,,24,,4,,4,
44307,3,,1,,1,,84,
44308,3,,1,,8,,16,
44309,44,,14,,5,,1,
44310,1,,1,,1,,11,
44311,1,,1,,4,,1,
44312,4,,1,,1,,91,
44313,22,,15,,5,,1,
44314,1,,9,,1,,82,
44315,17,,23,,5,,1,
44316,5,,25,,1,,12,
44317,35,,1,,1,,18,
44318,6,,121,,1,,1,
44319,1,,15,,1,,13,
44320,1,,1,,1,,36,
44321,1,,1,,1,,18,
44322,25,,6,,1,,35,
44323,1,,1,,1,,10,
44324,3,,8,,13,,1,
44325,7,,1,,3,,9,
44326,1,,13,,19,,28,
44327,23,,17,,7,,8,
44328,10,,1,,3,,1,
44329,1,,28,,7,,1,
44330,1,,1,,13,,1,
44331,1,,1,,1,,1,
44332,9,,41,,1,,23,
44333,1,,24,,1,,70,
44334,15,,1,,50,,1,
44335,1,,9,,1,,52,
44336,1,,18,,1,,8,
44337,9,,4,,1,,1,
44338,3,,16,,1,,13,
44339,6,,13,,13,,13,
44340,8,,11,,1,,1,
44341,5,,13,,1,,7,
44342,235,,7,,6,,34,
44343,1,,1,,1,,1,
44344,7,,3,,1,,8,
44345,1,,1,,1,,38,
44346,1,,1,,5,,1,
44347,1,,1,,13,,24,
44348,13,,21,,1,,33,
44349,3,,32,,1,,1,
44350,1,,25,,43,,5,
44351,1,,46,,1,,1,
44352,1,,13,,1,,1,
44353,4,,37,,59,,1,
44354,3,,28,,36,,1,
44355,1,,5,,1,,8,
44356,1,,40,,1,,1,
44357,5,,3,,1,,1,
44358,43,,25,,3,,1,
44359,3,,17,,3,,18,
44360,1,,1,,6,,4,
44361,1,,5,,17,,9,
44362,14,,1,,3,,11,
44363,1,,18,,1,,1,
44364,1,,35,,1,,19,
44365,1,,4,,1,,12,
44366,1,,3,,8,,4,
44367,15,,12,,1,,7,
44368,301,,1,,1,,1,
44369,12,,284,,1,,1,
44370,5,,3,,24,,25,
44371,1,,1,,1,,1,
44372,4,,1,,4,,1,
44373,1,,1,,11,,45,
44374,1,,1,,5,,50,
44375,5,,6,,24,,1,
44376,10,,4,,59,,1,
44377,1,,1,,1,,21,
44378,1,,3,,3,,31,
44379,1,,1,,1,,20,
44380,1,,32,,7,,37,
44381,1,,1,,3,,5,
44382,1,,5,,5,,1,
44383,1,,1,,1,,119,
44384,1,,1,,47,,7,
44385,3,,42,,26,,1,
44386,1,,1,,1,,20,
44387,3,,11,,1,,1,
44388,1,,3,,24,,89,
44389,1,,10,,1,,12,
44390,5,,1,,60,,19,
44391,1,,26,,15,,7,
44392,1,,1,,1,,3,
44393,1,,12,,1,,1,
44394,3,,10,,4,,13,
44395,4,,20,,1,,1,
44396,13,,23,,1,,1,
44397,9,,1,,15,,16,
44398,1,,1,,43,,67,
44399,25,,5,,1,,4,
44400,5,,9,,4,,1,
44401,34,,3,,53,,1,
44402,3,,6,,8,,231,
44403,1,,1,,1,,53,
44404,1,,35,,4,,18,
44405,5,,33,,3,,7,
44406,8,,4,,1,,1,
44407,1,,61,,5,,1,
44408,13,,1,,54,,1,
44409,1,,4,,14,,13,
44410,1,,1,,63,,1,
44411,1,,3,,1,,29,
44412,131,,12,,1,,3,
44413,1,,42,,1,,8,
44414,1,,13,,40,,21,
44415,1,,62,,1,,8,
44416,1,,46,,1,,1,
44417,1,,1,,4,,9,
44418,1,,9,,7,,118,
44419,1,,10,,1,,1,
44420,8,,3,,1,,1,
44421,1,,7,,79,,1,
44422,1,,1,,1,,6,
44423,8,,5,,1,,18,
44424,1,,5,,4,,1,
44425,1,,1,,1,,1,
44426,1,,3,,1,,53,
44427,1,,13,,1,,1,
44428,1,,23,,3,,3,
44429,3,,4,,22,,33,
44430,18,,19,,4,,110,
44431,5,,1,,1,,151,
44432,1,,1,,10,,49,
44433,1,,5,,1,,6,
44434,1,,31,,1,,5,
44435,1,,3,,1,,20,
44436,1,,4,,1,,11,
44437,1,,3,,1,,3,
44438,1,,13,,51,,4,
44439,14,,14,,12,,1,
44440,1,,12,,6,,46,
44441,1,,1,,1,,77,
44442,9,,1,,1,,3,
44443,4,,3,,1,,1,
44444,4,,1,,1,,254,
44445,3,,14,,137,,12,
44446,1,,1,,1,,3,
44447,1,,3,,4,,1,
44448,1,,1,,1,,4,
44449,3,,13,,1,,11,
44450,13,,1,,1,,19,
44451,11,,29,,9,,29,
44452,1,,321,,1,,1,
44453,1,,20,,1,,352,
44454,4,,188,,1,,3,
44455,8,,7,,1,,1,
44456,3,,19,,1,,1,
44457,1,,1,,1,,16,
44458,1,,6,,5,,1,
44459,1,,3,,12,,5,
44460,1,,17,,33,,4,
44461,1,,1,,37,,8,
44462,9,,1,,4,,35,
44463,23,,1,,83,,6,
44464,1,,1,,24,,13,
44465,1,,1,,1,,139,
44466,1,,4,,4,,1,
44467,39,,1,,25,,17,
44468,3,,36,,4,,1,
44469,5,,1,,127,,29,
44470,1,,82,,14,,75,
44471,3,,1,,40,,1,
44472,1,,4,,1,,1,
44473,1,,32,,4,,1,
44474,1,,39,,1,,1,
44475,3,,1,,6,,1,
44476,4,,1,,1,,1,
44477,8,,9,,1,,1,
44478,1,,53,,1,,1,
44479,1,,6,,8,,1,
44480,1,,9,,3,,49,
44481,1,,1,,27,,1,
44482,3,,25,,8,,25,
44483,1,,1,,3,,27,
44484,1,,1,,1,,4,
44485,1,,1,,13,,1,
44486,3,,22,,7,,1,
44487,1,,14,,48,,9,
44488,1,,3,,24,,5,
44489,1,,44,,1,,3,
44490,3,,62,,1,,43,
44491,18,,83,,17,,9,
44492,1,,35,,1,,8,
44493,1,,8,,15,,8,
44494,12,,1,,32,,5,
44495,4,,1,,48,,42,
44496,5,,5,,35,,12,
44497,1,,42,,1,,1,
44498,1,,1,,1,,3,
44499,5,,1,,1,,9,
44500,1,,1,,13,,1,
44501,1,,18,,4,,12,
44502,1,,1,,1,,1,
44503,1,,3,,1,,1,
44504,3,,3,,1,,1,
44505,13,,4,,26,,4,
44506,3,,1,,1,,4,
44507,1,,9,,13,,1,
44508,1,,1,,50,,1,
44509,3,,1,,5,,74,
44510,9,,85,,5,,1,
44511,1,,28,,1,,16,
44512,9,,1,,9,,1,
44513,14,,4,,1,,71,
44514,1,,16,,1,,10,
44515,1,,1,,52,,1,
44516,1,,27,,1,,29,
44517,20,,49,,11,,4,
44518,3,,41,,5,,26,
44519,7,,4,,4,,22,
44520,1,,3,,1,,52,
44521,3,,15,,3,,1,
44522,5,,10,,1,,55,
44523,1,,1,,1,,4,
44524,1,,1,,6,,1,
44525,21,,1,,1,,5,
44526,1,,4,,6,,1,
44527,1,,1,,1,,1,
44528,1,,6,,1,,1,
44529,3,,1,,4,,1,
44530,3,,27,,30,,29,
44531,1,,5,,7,,4,
44532,4,,8,,1,,13,
44533,1,,1,,1,,1,
44534,1,,4,,13,,1,
44535,1,,1,,1,,43,
44536,3,,22,,1,,5,
44537,4,,1,,1,,1,
44538,86,,50,,7,,21,
44539,1,,26,,14,,20,
44540,1,,3,,1,,4,
44541,1,,53,,7,,16,
44542,154,,65,,11,,13,
44543,1,,1,,4,,76,
44544,5,,28,,8,,179,
44545,1,,11,,19,,51,
44546,1,,4,,7,,1,
44547,1,,10,,32,,1,
44548,1,,1,,4,,49,
44549,1,,16,,8,,48,
44550,1,,1,,3,,4,
44551,4,,8,,1,,1,
44552,5,,3,,1,,1,
44553,13,,1,,14,,1,
44554,1,,1,,4,,34,
44555,1,,18,,9,,1,
44556,1,,1,,1,,55,
44557,3,,1,,7,,1,
44558,39,,7,,1,,21,
44559,3,,3,,3,,7,
44560,10,,1,,4,,22,
44561,1,,4,,85,,10,
44562,1,,1,,19,,116,
44563,5,,1,,1,,1,
44564,6,,1,,1,,26,
44565,3,,42,,8,,1,
44566,4,,4,,42,,15,
44567,1,,70,,1,,104,
44568,1,,170,,9,,8,
44569,10,,12,,1,,5,
44570,1,,5,,1,,59,
44571,1,,25,,3,,34,
44572,1,,3,,1,,1,
44573,11,,15,,1,,11,
44574,12,,1,,7,,1,
44575,1,,1,,7,,28,
44576,1,,90,,45,,1,
44577,3,,3,,1,,1,
44578,1,,1,,10,,1,
44579,1,,14,,1,,1,
44580,1,,1,,1,,1,
44581,1,,10,,557,,1,
44582,1,,4,,3,,9,
44583,9,,4,,4,,12,
44584,1,,4,,7,,43,
44585,12,,757,,6,,12,
44586,1,,1,,99,,1,
44587,1,,7,,1,,1,
44588,1,,8,,79,,8,
44589,15,,75,,25,,27,
44590,20,,1,,4,,27,
44591,1,,7,,6,,12,
44592,1,,3,,11,,5,
44593,1,,56,,1,,4,
44594,1,,1,,14,,1,
44595,3,,3,,4,,4,
44596,1,,24,,1,,3,
44597,1,,1,,29,,5,
44598,1,,35,,17,,6,
44599,1,,3,,6,,9,
44600,8,,1,,1,,6,
44601,4,,3,,1,,1,
44602,1,,12,,112,,10,
44603,4,,12,,1,,47,
44604,1,,15,,23,,14,
44605,1,,44,,7,,4,
44606,4,,1,,20,,1,
44607,1,,1,,17,,1,
44608,4,,5,,1,,76,
44609,1,,17,,1,,8,
44610,1,,4,,1,,5,
44611,1,,3,,3,,34,
44612,1,,1,,1,,6,
44613,1,,28,,3,,91,
44614,1,,1,,1,,40,
44615,1,,4,,10,,7,
44616,11,,13,,7,,1,
44617,1,,25,,1,,1,
44618,1,,4,,44,,8,
44619,22,,9,,4,,26,
44620,1,,1,,22,,11,
44621,16,,7,,1,,15,
44622,12,,1,,1,,4,
44623,6,,12,,1,,7,
44624,1,,16,,1,,1,
44625,1,,15,,6,,1,
44626,1,,1,,1,,6,
44627,1,,9,,3,,28,
44628,3,,4,,17,,1,
44629,1,,1,,1,,69,
44630,5,,14,,1,,10,
44631,3,,1,,1,,4,
44632,1,,3,,1,,1,
44633,12,,6,,1,,22,
44634,9,,3,,25,,4,
44635,7,,3,,3,,27,
44636,1,,1,,1,,3,
44637,28,,1,,47,,9,
44638,1,,1,,6,,4,
44639,1,,1,,18,,5,
44640,3,,25,,7,,8,
44641,169,,1,,10,,1,
44642,1,,1,,39,,29,
44643,1,,1,,1,,1,
44644,4,,4,,3,,8,
44645,3,,82,,1,,1,
44646,1,,1,,1,,1,
44647,1,,1,,1,,70,
44648,1,,4,,1,,1,
44649,1,,15,,3,,3,
44650,4,,4,,3,,9,
44651,3,,9,,20,,20,
44652,9,,3,,1,,3,
44653,4,,20,,3,,43,
44654,1,,22,,1,,3,
44655,8,,7,,6,,1,
44656,1,,1,,8,,1,
44657,1,,1,,1,,49,
44658,7,,16,,3,,4,
44659,1,,5,,3,,10,
44660,8,,26,,5,,1,
44661,3,,5,,3,,8,
44662,6,,1,,20,,157,
44663,1,,1,,1,,22,
44664,4,,4,,21,,3,
44665,3,,1,,78,,29,
44666,1,,1,,10,,1,
44667,1,,1,,1,,1,
44668,6,,1,,32,,4,
44669,5,,1,,1,,18,
44670,10,,6,,23,,1,
44671,1,,1,,1,,6,
44672,1,,1,,8,,7,
44673,1,,11,,19,,1,
44674,6,,1,,1,,34,
44675,34,,3,,83,,27,
44676,1,,1,,1,,22,
44677,3,,1,,5,,9,
44678,1,,1,,7,,5,
44679,3,,1,,1,,47,
44680,1,,1,,26,,4,
44681,1,,66,,7,,1,
44682,1,,4,,1,,1,
44683,3,,30,,3,,7,
44684,1,,1,,1,,3,
44685,3,,12,,11,,22,
44686,1,,1,,6,,16,
44687,1,,1,,31,,10,
44688,10,,1,,23,,67,
44689,19,,28,,1,,1,
44690,1,,6,,1,,25,
44691,4,,10,,1,,4,
44692,1,,11,,1,,9,
44693,3,,1,,9,,7,
44694,1,,22,,3,,22,
44695,1,,7,,1,,16,
44696,1,,19,,1,,7,
44697,3,,5,,1,,5,
44698,1,,134,,7,,15,
44699,1,,1,,1,,1,
44700,1,,1,,68,,4,
44701,46,,36,,6,,10,
44702,4,,1,,1,,6,
44703,1,,1,,9,,1,
44704,1,,54,,5,,1,
44705,1,,1,,1,,1,
44706,1,,1,,11,,130,
44707,1,,1,,1,,1,
44708,3,,1,,1,,1,
44709,539,,44,,5,,27,
44710,1,,1,,50,,1,
44711,1,,4,,3,,62,
44712,1,,21,,5,,200,
44713,12,,153,,1,,65,
44714,9,,15,,7,,1,
44715,9,,1,,1,,1,
44716,1,,10,,3,,1,
44717,1,,7,,10,,37,
44718,1,,1,,4,,1,
44719,18,,21,,19,,1,
44720,1,,21,,12,,1,
44721,20,,19,,5,,1,
44722,3,,3,,46,,30,
44723,3,,106,,11,,4,
44724,1,,51,,1,,10,
44725,1,,26,,4,,8,
44726,1,,1,,4,,28,
44727,15,,50,,1,,1,
44728,43,,1,,1,,4,
44729,1,,7,,1,,23,
44730,1,,1,,1,,1,
44731,4,,8,,4,,24,
44732,1,,16,,4,,10,
44733,1,,39,,1,,3,
44734,1,,1,,6,,16,
44735,1,,6,,1,,1,
44736,3,,3,,5,,5,
44737,3,,1,,20,,3,
44738,5,,12,,1,,1,
44739,1,,6,,1,,21,
44740,11,,12,,4,,18,
44741,6,,7,,41,,1,
44742,1,,1,,1,,1,
44743,1,,1,,4,,3,
44744,3,,6,,1,,1,
44745,1,,1,,3,,3,
44746,33,,1,,47,,9,
44747,1,,30,,1,,1,
44748,1,,10,,72,,1,
44749,1,,1,,1,,118,
44750,1,,3,,1,,23,
44751,1,,289,,40,,1,
44752,5,,1,,19,,1,
44753,3,,1,,6,,1,
44754,4,,71,,14,,1,
44755,5,,46,,33,,1,
44756,1,,1,,36,,1,
44757,4,,1,,3,,1,
44758,42,,21,,3,,1,
44759,1,,1,,1,,18,
44760,1,,10,,6,,10,
44761,1,,108,,8,,9,
44762,4,,3,,13,,1,
44763,1,,10,,24,,1,
44764,1,,1,,29,,3,
44765,13,,169,,25,,1,
44766,1,,30,,12,,1,
44767,5,,10,,1,,18,
44768,1,,1,,1,,1,
44769,3,,3,,9,,1,
44770,7,,1,,1,,1,
44771,1,,47,,1,,3,
44772,1,,10,,1,,5,
44773,1,,42,,3,,4,
44774,4,,1,,1,,1,
44775,1,,8,,28,,27,
44776,1,,4,,13,,128,
44777,1,,11,,1,,38,
44778,1,,1,,3,,7,
44779,9,,4,,16,,19,
44780,6,,17,,1,,36,
44781,1,,54,,1,,1,
44782,61,,1,,10,,1,
44783,20,,1,,1,,1,
44784,3,,33,,1,,1,
44785,6,,1,,1,,3,
44786,1,,5,,5,,5,
44787,1,,29,,3,,22,
44788,1,,11,,34,,5,
44789,1,,4,,39,,7,
44790,24,,1,,1,,3,
44791,1,,1,,1,,28,
44792,3,,29,,3,,7,
44793,3,,1,,1,,12,
44794,1,,1,,11,,9,
44795,6,,1,,3,,7,
44796,1,,4,,1,,1,
44797,3,,1,,1,,1,
44798,1,,9,,11,,1,
44799,1,,101,,5,,12,
44800,7,,1,,1,,142,
44801,1,,9,,34,,1,
44802,1,,1,,1,,91,
44803,1,,8,,30,,10,
44804,5,,1,,26,,3,
44805,11,,1,,1,,1,
44806,1,,8,,1,,6,
44807,1,,41,,4,,3,
44808,1,,1,,1,,3,
44809,13,,1,,7,,1,
44810,1,,57,,1,,4,
44811,1,,32,,1,,1,
44812,1,,1,,8,,3,
44813,1,,14,,1,,1,
44814,1,,71,,6,,23,
44815,6,,8,,151,,1,
44816,7,,1,,1,,8,
44817,7,,1,,1,,16,
44818,7,,22,,3,,18,
44819,4,,4,,12,,1,
44820,4,,53,,1,,1,
44821,3,,10,,37,,4,
44822,1,,83,,17,,5,
44823,1,,3,,1,,5,
44824,1,,5,,4,,4,
44825,1,,12,,3,,9,
44826,1,,36,,1,,1,
44827,3,,26,,1,,1,
44828,4,,43,,14,,1,
44829,1,,1,,1,,17,
44830,1,,1,,1,,1,
44831,3,,3,,59,,1,
44832,5,,1,,1,,11,
44833,1,,5,,1,,3,
44834,19,,1,,5,,25,
44835,3,,1,,1,,59,
44836,1,,1,,22,,1,
44837,1,,1,,3,,1,
44838,4,,1,,1,,1,
44839,1,,3,,51,,14,
44840,1,,1,,3,,4,
44841,9,,1,,1,,9,
44842,6,,1,,88,,5,
44843,90,,1,,21,,14,
44844,5,,8,,16,,23,
44845,4,,76,,1,,1,
44846,1,,1,,3,,3,
44847,4,,40,,1,,19,
44848,1,,4,,1,,26,
44849,9,,1,,1,,13,
44850,1,,1,,1,,3,
44851,1,,3,,1,,1,
44852,7,,8,,1,,10,
44853,3,,1,,1,,4,
44854,26,,1,,1,,52,
44855,1,,28,,14,,1,
